2021-02-05/23:10:27		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:04:28		 wafer_20022020_090716.csv: File loaded successfully!!
2021-02-14/16:04:29		 wafer_20022020_090716.csv: File loaded successfully!!
2021-02-14/16:04:29		 wafer_20022020_090716.csv: File loaded successfully!!
2021-02-14/16:04:29		 wafer_20022020_090716.csv: File loaded successfully!!
2021-02-14/16:04:29		 wafer_20022020_090716.csv: File loaded successfully!!
2021-02-14/16:04:29		 wafer_20022020_090716.csv: File loaded successfully!!
2021-02-14/16:04:29		 wafer_20022020_090716.csv: File loaded successfully!!
2021-02-14/16:04:30		 wafer_20022020_090716.csv: File loaded successfully!!
2021-02-14/16:04:30		 wafer_20022020_090716.csv: File loaded successfully!!
2021-02-14/16:04:30		 wafer_20022020_090716.csv: File loaded successfully!!
2021-02-14/16:04:30		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:30		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:31		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:31		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:31		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:31		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:31		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:32		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:32		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:32		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:33		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:33		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:33		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:34		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:34		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:34		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:34		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:34		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:35		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:35		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:35		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:35		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:35		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:36		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:36		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:36		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:36		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:37		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:37		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:37		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:37		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:37		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:37		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:38		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:38		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:38		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:38		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:39		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:39		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:39		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:39		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:39		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:40		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:40		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:40		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:40		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:41		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:41		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:41		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:42		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:42		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:42		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:42		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:43		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:43		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:43		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:44		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:44		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:44		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:45		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:45		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:45		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:46		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:46		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:46		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:47		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:47		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:47		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:47		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:48		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:48		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:49		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:49		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:49		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:50		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:50		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:50		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:51		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:51		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:51		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:52		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:52		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:52		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:53		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:53		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:53		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:53		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:54		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:54		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:54		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:55		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:55		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:55		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:56		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:56		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:56		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:56		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:57		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:57		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:57		 wafer_21012020_080913.csv: File loaded successfully!!
2021-02-14/16:04:57		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:04:57		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:04:58		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:04:58		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:04:58		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:04:58		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:04:58		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:04:58		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:04:59		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:04:59		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:04:59		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:04:59		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:04:59		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:04:59		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:05:00		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:05:00		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:05:00		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:05:00		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:05:01		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:05:01		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:05:01		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:05:01		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:05:01		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:05:01		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:05:02		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:05:02		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:05:02		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:05:02		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:05:02		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:05:03		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:05:03		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:05:03		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:05:03		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:05:03		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:05:03		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:05:04		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:05:04		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:05:04		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:05:04		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:05:04		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:05:05		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:05:05		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:05:05		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:05:05		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:05:05		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:05:05		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:05:06		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:05:06		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:05:06		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:05:06		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:05:06		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:05:06		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:05:07		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:05:07		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:05:07		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:05:07		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:05:08		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:05:08		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:05:08		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:05:09		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:05:09		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:05:09		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:05:10		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:05:10		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:05:11		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:05:11		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:05:11		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:05:12		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:05:12		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:05:13		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:05:13		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:05:13		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:05:14		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:05:14		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:05:14		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:05:14		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:05:15		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:05:15		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:05:15		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:05:16		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:05:16		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:05:16		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:05:16		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:05:17		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:05:17		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:05:18		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:05:18		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:05:19		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:05:19		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:05:20		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:05:20		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:05:21		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:05:21		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:05:21		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:05:21		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:05:22		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:05:22		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:05:22		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:05:23		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:05:23		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-14/16:05:23		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:24		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:24		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:25		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:25		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:26		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:26		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:26		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:26		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:27		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:27		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:27		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:28		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:28		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:28		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:29		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:29		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:29		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:29		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:30		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:30		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:31		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:31		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:31		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:31		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:31		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:32		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:32		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:32		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:32		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:32		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:32		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:33		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:33		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:33		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:34		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:34		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:34		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:34		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:35		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:35		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:35		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:36		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:36		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:36		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:36		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:37		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:37		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:37		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:37		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:38		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:38		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:38		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:38		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:39		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:39		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:39		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:39		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:40		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:40		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:40		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:40		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:40		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:40		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:40		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:41		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:41		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:41		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:41		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:41		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:42		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:42		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:42		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:42		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:43		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:43		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:43		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:44		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:44		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:44		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:45		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:46		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:46		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:47		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:47		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:47		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:48		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:48		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:48		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:49		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:49		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:49		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:49		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:50		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:50		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:50		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:50		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:51		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:51		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:51		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-14/16:05:51		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-14/16:05:51		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-14/16:05:51		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-14/16:05:52		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-14/16:05:52		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-14/16:05:52		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-14/16:05:52		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-14/16:05:52		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-14/16:05:52		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-14/16:05:52		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-14/16:05:53		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-14/16:05:53		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-14/16:05:53		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-14/16:05:53		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-14/16:05:53		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-14/16:05:53		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-14/16:05:53		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-14/16:05:54		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-14/16:05:54		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-14/16:05:54		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-14/16:05:54		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-14/16:05:54		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-14/16:05:54		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-14/16:05:54		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-14/16:05:55		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-14/16:05:55		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-14/16:05:55		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-14/16:05:56		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-14/16:05:57		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-14/16:05:57		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-14/16:05:58		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-14/16:05:58		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-14/16:05:58		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-14/16:05:58		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-14/16:05:59		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-14/16:05:59		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-14/16:05:59		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-14/16:06:00		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-14/16:06:00		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-14/16:06:00		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-14/16:06:01		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-14/16:06:01		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-14/16:06:01		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-14/16:06:01		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-14/16:06:02		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-14/16:06:02		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-14/16:06:03		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-14/16:06:03		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-14/16:06:04		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-14/16:06:04		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-14/16:06:05		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-14/16:06:05		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-14/16:06:06		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-14/16:06:06		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-14/16:06:07		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-14/16:06:07		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-14/16:06:07		 wafer_28012020_090817.csv: File loaded successfully!!
